https://www.kickstarter.com/projects/500374174/mesh-2014,2014-05-23,22:52:50,Art,MESH 2014,0,11,0
https://www.kickstarter.com/projects/1991683245/cristinas-first-artist-residency-buenos-aires,2014-05-23,22:52:53,Art,"Cristina's First Artist Residency, Buenos Aires",0,0,0
https://www.kickstarter.com/projects/1883046435/double-down,2014-05-23,22:52:56,Art,Double Down,0,3,0
https://www.kickstarter.com/projects/1794857423/the-miller-valley-mural-project,2014-05-23,22:53:03,Art,The Miller Valley Mural Project,0,4,0
https://www.kickstarter.com/projects/371463071/hobbs-goblin-childrens-adventure-series,2014-05-23,22:53:05,Art,Hobbs Goblin: Children's Adventure Series,0,0,0
https://www.kickstarter.com/projects/1616593524/a-traveling-exhibit-of-the-holocaust-through-an-ar,2014-05-23,22:53:08,Art,A Traveling Exhibit of the Holocaust Through an Artist's Eye,0,2,0
https://www.kickstarter.com/projects/1999947/electric-spinning-wheel,2014-05-23,22:53:11,Art,Electric Spinning Wheel,0,2,3
https://www.kickstarter.com/projects/1298621883/family-treasures,2014-05-23,22:53:16,Art,Family Treasures,0,1,0
https://www.kickstarter.com/projects/774513982/3d-printed-mug-grips,2014-05-23,22:53:20,Art,"3D Printed ""Mug Grips""",0,1,0
https://www.kickstarter.com/projects/1678286757/jazz-occurrence,2014-05-23,22:53:23,Art,JAZZ OCCURRENCE.,0,3,0
https://www.kickstarter.com/projects/1662216481/lil-bit-cooler,2014-05-23,22:53:26,Art,Lil' Bit Cooler,0,0,0
https://www.kickstarter.com/projects/1391751259/xupberlin-public-art-residency,2014-05-23,22:53:29,Art,XUPBERLIN: Public Art Residency,0,35,0
https://www.kickstarter.com/projects/1512821819/castle-seeks-worthy-knights-and-princesses,2014-05-23,22:53:34,Art,Castle Seeks Worthy Knights & Princesses,0,8,0
https://www.kickstarter.com/projects/1231222189/gods-own-county-a-still-life-documentation-of-york,2014-05-23,22:53:38,Art,God's Own County - A still life documentation of Yorkshire,0,1,0
https://www.kickstarter.com/projects/722819498/destiny-academy-mural-project,2014-05-23,22:53:40,Art,Destiny Academy Mural Project,0,15,0
https://www.kickstarter.com/projects/1496071108/yoga-and-writing-retreat-at-the-chateau-de-verdero,2014-05-23,22:53:43,Art,"Yoga & Writing Retreat at the Château de Verderonne, France",0,2,0
https://www.kickstarter.com/projects/ondrenebarnes/lowrider-bike-project-2015,2014-05-23,22:53:46,Art,LOWRIDER BIKE PROJECT 2015,0,0,0
https://www.kickstarter.com/projects/stellerglass/steller-glass-art-studio-and-gallery,2014-05-23,22:53:48,Art,"Steller Glass Art Studio, and Gallery",0,1,0
https://www.kickstarter.com/projects/bonniekatewolf/city-paradise,2014-05-23,22:53:52,Art,City Paradise,1,13,0
https://www.kickstarter.com/projects/1563933102/display-at-city-hall,2014-05-23,22:53:55,Art,Display at City Hall,0,1,0
https://www.kickstarter.com/projects/429215500/bloodline-tattoo,2014-05-23,22:53:58,Art,Bloodline Tattoo,0,0,0
https://www.kickstarter.com/projects/1069266411/birds-of-a-feather-paint-together,2014-05-23,22:54:01,Art,Birds of a Feather Paint Together,0,0,0
https://www.kickstarter.com/projects/opulenttemple/new-opulent-temple-dj-booth-armagan,2014-05-23,22:54:05,Art,Opulent Temple's New 2014 DJ Booth: Armagan,1,136,3
https://www.kickstarter.com/projects/2045110829/jelly-bean-candles,2014-05-23,22:54:09,Art,Jelly Bean Candles,0,0,0
https://www.kickstarter.com/projects/phiss/the-phiss-company,2014-05-23,22:54:13,Art,the phiss company,0,0,0
https://www.kickstarter.com/projects/1293028474/old-jet-arts-centre,2014-05-23,22:54:15,Art,OLD JET ARTS CENTRE,0,9,3
https://www.kickstarter.com/projects/1101255706/the-vision-quest-studio-project,2014-05-23,22:54:19,Art,The Vision Quest Studio Project,0,6,1
https://www.kickstarter.com/projects/claradias/abstract-is-more-then-what-you-have-heard,2014-05-23,22:54:22,Art,Abstract is more than what you have heard!,2,0,0
https://www.kickstarter.com/projects/1379460074/shibao-the-shiba-inu-plush,2014-05-23,22:54:25,Art,Shibao the Shiba Inu Plush,0,4,0
https://www.kickstarter.com/projects/artastictime/artastic-time,2014-05-23,22:54:28,Art,Artastic Time,0,1,0
https://www.kickstarter.com/projects/774292256/surfboard-shaper-jessie,2014-05-23,22:54:31,Art,Surfboard Shaper Jessie,0,3,0
https://www.kickstarter.com/projects/2057395438/sukeys-circle-animation-series,2014-05-23,22:54:34,Art,Sukey's Circle! Animation Series,0,11,0
https://www.kickstarter.com/projects/512663724/the-barbarian-rage-podcast-presents-the-t-shirt,2014-05-23,22:54:38,Art,"The Barbarian Rage Podcast Presents: ""The T-Shirt""",1,16,0
https://www.kickstarter.com/projects/1392921425/a-cuppa-tea-theatre-at-the-hollywood-fringe,2014-05-23,22:54:41,Art,A Cuppa Tea Theatre At The Hollywood Fringe!,0,2,0
https://www.kickstarter.com/projects/720105498/tinks-house,2014-05-23,22:54:44,Art,Tink's House,0,19,2
https://www.kickstarter.com/projects/565689766/new-prints-from-old-type,2014-05-23,22:54:47,Art,New Prints from Old Type,1,17,1
https://www.kickstarter.com/projects/1780664094/this-studio-a-studio-for-modern-digital-art,2014-05-23,22:54:50,Art,THIS STUDIO - A Studio for Modern Digital Art.,0,1,0
https://www.kickstarter.com/projects/1189625467/sweater-blessing-governors-island-2014,2014-05-23,22:54:53,Art,(sweater) blessing : Governor's Island 2014,2,31,0
https://www.kickstarter.com/projects/1453554337/illuminated,2014-05-23,22:54:56,Art,"""Illuminated""",0,6,1
https://www.kickstarter.com/projects/1980064470/the-this-land-project,2014-05-23,22:54:59,Art,The This Land Project,0,8,0
https://www.kickstarter.com/projects/1241276222/put-a-postfractal-on-your-wall,2014-05-23,22:55:02,Art,Put a Postfractal on your Wall,0,10,0
https://www.kickstarter.com/projects/chisana/chisanarobotto-newpop-artbook-with-a-virtual-ebook,2014-05-23,22:55:05,Art,ChisanaRobotto Newpop Artbook with a virtual ebook version,0,1,0
https://www.kickstarter.com/projects/mikea/the-loneliest-mix-100-tshirt,2014-05-23,22:55:08,Art,the loneliest mix ⌃ 100 + tshirt,0,1,0
https://www.kickstarter.com/projects/13455870/get-this-painter-to-paris,2014-05-23,22:55:14,Art,Get This Painter To Paris!!!,0,23,0
https://www.kickstarter.com/projects/644088055/help-build-coco-at-burning-man,2014-05-23,22:55:16,Art,Help build Coco at Burning Man!,0,0,0
https://www.kickstarter.com/projects/644088055/help-fly-coco-to-burning-man,2014-05-23,22:55:20,Art,Help fly Coco to Burning Man!,0,0,2
https://www.kickstarter.com/projects/1108554604/celebrating-farms-and-rural-settings-in-ma-in-pain,2014-05-23,22:55:22,Art,Celebrating Farms and Rural settings in MA in paint/drawing,0,0,0
https://www.kickstarter.com/projects/1623891339/of-cryptids-and-presidentsworking-title,2014-05-23,22:55:25,Art,Of Cryptids & Presidents(working title),0,3,0
https://www.kickstarter.com/projects/2102221926/rammed-earth-elephants,2014-05-23,22:55:29,Art,Rammed Earth Elephants,0,9,0
https://www.kickstarter.com/projects/868147943/the-art-of-adventure-in-basho-s-footsteps,2014-05-23,22:55:32,Art,The Art of Adventure: In Basho´s Footsteps,0,46,1
https://www.kickstarter.com/projects/756568253/expand-veterans-triangle-park-to-menchies,2014-05-23,22:55:35,Art,Expand Veteran's Triangle Park To Menchie's!,0,20,0
https://www.kickstarter.com/projects/197664149/metal-shop-fantasy-camp-arming-you-for-the-apocaly,2014-05-23,22:55:38,Art,Metal Shop Fantasy Camp - Arming You for the Apocalypse!,0,44,0
https://www.kickstarter.com/projects/561192189/epermanent,2014-05-23,22:55:42,Art,ePermanent,0,11,0
https://www.kickstarter.com/projects/larsjan/holoscenes-an-epic-public-art-performance-project,2014-05-23,22:55:45,Art,HOLOSCENES / an epic public art + performance project,1,66,2
https://www.kickstarter.com/projects/tarrynjade/the-evolution-of-woman,2014-05-23,22:55:48,Art,The Evolution of Woman,1,12,1
https://www.kickstarter.com/projects/brandonottenbacher/wine-buckle-malformed-portraits-by-brandon-f-otten,2014-05-23,22:55:52,Art,Wine Buckle: Malformed Portraits by Brandon F. Ottenbacher,2,1,0
https://www.kickstarter.com/projects/467273693/tiny-paper-crane,2014-05-23,22:55:55,Art,Tiny Paper Crane,1,14,0
https://www.kickstarter.com/projects/644088055/help-free-coco-for-burning-man,2014-05-23,22:55:57,Art,Help free Coco for Burning Man!,0,2,0
https://www.kickstarter.com/projects/14603985/bella-art-nail-designs,2014-05-23,22:56:01,Art,Bella Art Nail Designs,0,3,0
https://www.kickstarter.com/projects/1520463640/hanging-origami-cranes-for-the-wild-place-providen,2014-05-23,22:56:03,Art,"Hanging Origami Cranes For ""The Wild Place"" - Providence, RI",1,1,0
https://www.kickstarter.com/projects/220017996/alone-we-play-job-creators,2014-05-23,22:56:06,Art,"alone we play, job creators",1,24,0
https://www.kickstarter.com/projects/1642008843/artsy-designer-fishing-rods,2014-05-23,22:56:09,Art,Artsy Designer Fishing Rods,0,1,0
https://www.kickstarter.com/projects/theriseofhumanity/the-rise-of-humanity-burning-man-2014,2014-05-23,22:56:12,Art,The Rise of Humanity // Burning Man 2014,1,42,5
https://www.kickstarter.com/projects/2013155586/modern-nymphs,2014-05-23,22:56:18,Art,Modern Nymphs,1,0,0
https://www.kickstarter.com/projects/732877904/skillz-development,2014-05-23,22:56:21,Art,skillz development,0,0,0
https://www.kickstarter.com/projects/1994011120/chris-barticks-moment-of-sailing-paintings-ny-harb,2014-05-23,22:56:24,Art,"Chris Bartick's ""Moment of Sailing"" Paintings, NY Harbor",0,0,0
https://www.kickstarter.com/projects/614104719/allan-banford-summer-exhibition-london,2014-05-23,22:56:27,Art,Allan Banford Art Solo Exhibition London / New York,0,1,0
https://www.kickstarter.com/projects/1653770499/pirate-flag-jolly-roger-challenge-coin-campaign,2014-05-23,22:56:30,Art,Pirate Flag – Jolly Roger – Challenge Coin Campaign,0,8,1
https://www.kickstarter.com/projects/115593554/our-faces-of-violence-an-installtion-to-unite,2014-05-23,22:56:33,Art,Our Face's of Violence - An Installtion to Unite,0,0,0
https://www.kickstarter.com/projects/422000431/inkaa-an-art-business-incubator,2014-05-23,22:56:35,Art,INKAA an Art Business Incubator,0,3,0
https://www.kickstarter.com/projects/2116675720/layered-imagery-art-kits,2014-05-23,22:56:39,Art,Layered Imagery Art Kits,0,4,0
https://www.kickstarter.com/projects/328372700/ceramic-intensive-in-italy,2014-05-23,22:56:42,Art,Ceramic Intensive in Italy,0,32,0
https://www.kickstarter.com/projects/1340017161/african-arts-week,2014-05-23,22:56:45,Art,African Arts Week,0,0,0
https://www.kickstarter.com/projects/arthausink/beetle-ink-vintage-and-classic-volkswagen-artist,2014-05-23,22:56:47,Art,Beetle-Ink Vintage & Classic Volkswagen Artist,0,0,0
https://www.kickstarter.com/projects/1610141989/storytelling-couture-maasai-and-samburu-women-of-e,2014-05-23,22:56:50,Art,Storytelling Couture: Maasai and Samburu Women of E. Africa,0,2,0
https://www.kickstarter.com/projects/1650623185/lots-of-planets-have-a-north,2014-05-23,22:56:53,Art,Lots of planets have a North,1,29,0
https://www.kickstarter.com/projects/109244858/art-in-the-park-celebrating-miners-memorial-herita,2014-05-23,22:56:56,Art,Art in the Park - Celebrating Miners Memorial Heritage Park,7,24,0
https://www.kickstarter.com/projects/537579945/me-and-you-dreaming-in-art-2014-2015,2014-05-23,22:56:59,Art,"""ME  AND YOU; DREAMING IN ART: 2014-2015.""",0,0,0
https://www.kickstarter.com/projects/2129025023/near-death-experience-create-and-collaborate,2014-05-23,22:57:02,Art,Near Death Experience: Create & Collaborate,0,4,0
https://www.kickstarter.com/projects/ganeshrao/forbidden-circle-investigating-perception,2014-05-23,22:57:10,Art,Forbidden Circle: Investigating Perception,0,18,5
https://www.kickstarter.com/projects/112775117/i-bike-colorado-clock,2014-05-23,22:57:13,Art,I Bike Colorado Clock,0,4,0
https://www.kickstarter.com/projects/nolanmcd/the-chill-lounge,2014-05-23,22:57:16,Art,The Chill Lounge,0,0,0
https://www.kickstarter.com/projects/2131257897/matters-degree-show-2014,2014-05-23,22:57:18,Art,_Matters Degree Show 2014,0,34,0
https://www.kickstarter.com/projects/salgallery/marseille-art,2014-05-23,22:57:24,Art,Marseille Art,0,5,4
https://www.kickstarter.com/projects/451963128/power-posers-miniature-anatomical-figurines-for-ar,2014-05-23,22:57:27,Art,Power Posers - Miniature anatomical figurines for artists,11,53,21
https://www.kickstarter.com/projects/1157952568/preserving-tibetan-art-dance-and-culture-in-chicag,2014-05-23,22:57:30,Art,"Preserving Tibetan Art, Dance, and Culture in Chicago",0,4,0
https://www.kickstarter.com/projects/992204608/call-me-kingston-2014,2014-05-23,22:57:32,Art,CALL ME Kingston 2014,0,26,0
https://www.kickstarter.com/projects/statenislandarts/culture-lounge-the-st-george-si-ferry-terminal,2014-05-23,22:57:36,Art,Culture Lounge @ the St. George SI Ferry Terminal,0,42,0
https://www.kickstarter.com/projects/612486124/kemp-town-carnival-2014,2014-05-23,22:57:38,Art,Kemp Town Carnival 2014,1,37,1
https://www.kickstarter.com/projects/1059136375/scrollcoming-of-age-of-the-digital-artist-websitee,2014-05-23,22:57:41,Art,SCROLL.coming of age of the digital artist website.epic-POEM,2,10,0
https://www.kickstarter.com/projects/1070444737/poochinality-and-purrsonality-acrylic-charms,2014-05-23,22:57:44,Art,Poochinality and Purrsonality Acrylic Charms,0,5,0
https://www.kickstarter.com/projects/1120350389/the-legend-of-zanon-cosplay-replica-props,2014-05-23,22:57:47,Art,The Legend of Zanon - Cosplay/Replica Props,0,37,2
https://www.kickstarter.com/projects/228295559/take-heart-artistry,2014-05-23,22:57:49,Art,Take Heart Artistry,0,0,0
https://www.kickstarter.com/projects/1749880930/building-third-story,2014-05-23,22:57:52,Art,Building Third Story,0,25,0
https://www.kickstarter.com/projects/for-site/large-ai-weiwei-on-alcatraz,2014-05-23,22:57:55,Art,@Large: Ai Weiwei on Alcatraz,1,95,0
https://www.kickstarter.com/projects/1616607554/cute-panda-ice-cream-sandwich-plush,2014-05-23,22:57:58,Art,Cute Panda Ice Cream Sandwich Plush,2,31,0
https://www.kickstarter.com/projects/bloomingtongather/gather,2014-05-23,22:58:01,Art,Gather,0,21,2
https://www.kickstarter.com/projects/699546273/the-meditative-landscapes-of-freedomua,2014-05-23,22:58:05,Art,"The meditative landscapes of ""Freedom.UA""",1,2,0
https://www.kickstarter.com/projects/1097251685/afrisdacha-a-mobile-exhibition-of-artems-work,2014-05-23,22:58:11,Art,AFRISDACHA: A Mobile Exhibition of Artem's Work,0,57,0
https://www.kickstarter.com/projects/18521543/dingbats-handmade-treasures-farmers-market-booth,2014-05-23,22:58:13,Art,Dingbat's Handmade Treasures Farmer's Market Booth,1,5,0
https://www.kickstarter.com/projects/1994879988/artesian-well-mosaic-in-ashland-wisconsin,2014-05-23,22:58:16,Art,Artesian Well Mosaic in Ashland Wisconsin,1,31,2
https://www.kickstarter.com/projects/2123631028/nineteen-degrees,2014-05-23,22:58:19,Art,Nineteen Degrees,1,3,0
https://www.kickstarter.com/projects/6873930/help-still-squirrel-have-an-exhibition,2014-05-23,22:58:21,Art,Help Still Squirrel have an exhibition.,1,0,0
https://www.kickstarter.com/projects/1841584303/five-tries-a-play-by-andrew-saito-directed-by-addi,2014-05-23,22:58:27,Art,"Five Tries- a play by Andrew Saito, directed by Addie Gorlin",0,23,0
https://www.kickstarter.com/projects/1449429792/this-painting-series,2014-05-23,22:58:29,Art,"""This Painting"" Series",0,1,0
https://www.kickstarter.com/projects/910579582/original-families-custom-portraits,2014-05-23,22:58:32,Art,Original Families Custom Portraits,0,0,0
https://www.kickstarter.com/projects/1123378428/full-size-imperial-troop-transporter-mk2-parade-ve,2014-05-23,22:58:35,Art,FULL SIZE Imperial Troop Transporter (MK2 Parade Vehicle),1,7,0
https://www.kickstarter.com/projects/1458376211/innovations-in-ink-fine-writing-instruments,2014-05-23,22:58:37,Art,Innovations In Ink Fine Writing Instruments,1,12,0
https://www.kickstarter.com/projects/793019929/global-crit-clinic-summer-2014,2014-05-23,22:58:40,Art,Global Crit Clinic Summer 2014,1,41,0
https://www.kickstarter.com/projects/159829511/breast-cancer-sculpture-memorial,2014-05-23,22:58:43,Art,Breast Cancer Sculpture Memorial,0,1,0
https://www.kickstarter.com/projects/artbetween/die-gedanken-sind-frei-thoughts-are-free,2014-05-23,22:58:47,Art,Die Gedanken Sind Frei / Thoughts Are Free,0,0,0
https://www.kickstarter.com/projects/vanessaalbury/my-art-project-during-a-summer-solstice-arctic-exp,2014-05-23,22:58:49,Art,My Art Project during a Summer Solstice Arctic Expedition!,0,26,0
https://www.kickstarter.com/projects/1975851074/the-2014-triangle-residency-new-york,2014-05-23,22:58:53,Art,"The 2014 Triangle Residency, New York",0,0,0
https://www.kickstarter.com/projects/liquidskies/liquid-skies-mourning-sun-album-and-dance-projects,2014-05-23,22:58:56,Art,Liquid Skies Mourning Sun Album and Dance Projects,0,0,0
https://www.kickstarter.com/projects/540134167/monster-women-magazine-trading-cards,2014-05-23,22:58:59,Art,Monster Women Magazine Trading Cards,4,20,3
https://www.kickstarter.com/projects/the-real-me/can-you-see-the-real-me,2014-05-23,22:59:02,Art,Can You See the Real Me?,0,5,0
https://www.kickstarter.com/projects/iaminterchange/interchange-an-experiential-remix,2014-05-23,22:59:06,Art,INTERCHANGE- An Experiential Remix,4,26,1
https://www.kickstarter.com/projects/83817689/warhammer-painting-service,2014-05-23,22:59:09,Art,Wargaming Miniature Painting Service,0,7,4
https://www.kickstarter.com/projects/940820874/the-end-of-the-road-solstice-celebreation,2014-05-23,22:59:12,Art,The End Of The Road Solstice Celebreation,1,0,0
https://www.kickstarter.com/projects/penaddicts/pen-addiction,2014-05-23,22:59:15,Art,Pen Addiction,5,14,2
https://www.kickstarter.com/projects/1693581667/save-the-jacoby,2014-05-23,22:59:19,Art,Save The Jacoby,0,28,1
https://www.kickstarter.com/projects/110509479/launch-only-a-lifetime-ink-for-a-lifetime-of-ink,2014-05-23,22:59:22,Art,Launch Only A Lifetime Ink for a Lifetime of Ink,0,1,0
https://www.kickstarter.com/projects/1855567378/emotion-art-project,2014-05-23,22:59:24,Art,Emotion Art Project,0,0,0
https://www.kickstarter.com/projects/1040390247/studio-skate-handpainted-decks,2014-05-23,22:59:30,Art,Studio Skate: Handpainted Decks,0,16,0
https://www.kickstarter.com/projects/104159636/the-bam-margera-statue-project,2014-05-23,22:59:33,Art,The Bam Margera Statue Project,0,1,2
https://www.kickstarter.com/projects/1012248583/paper-mandalas-making-contemplating-giving,2014-05-23,22:59:36,Art,"Paper mandalas: making, contemplating, giving",3,10,0
